W,0x00008D31,0x15946378
W,0x0000E0D4,0x77777777
R,0x000172D0,
R,0x00013809,
W,0x0000BD12,0x11111111
R,0x0001C111,
R,0x00002E1C,
R,0x00002917,
W,0x00014016,0x99999999
W,0x0000EDA2,0x16420982
R,0x00009995,
R,0x00000B5F,
W,0x00016CE0,0xf809b234
R,0x0000374A,
W,0x0001D65B,0x16420982
R,0x0001EA29,
W,0x0001ACBF,0x687b890a
R,0x0001894D,
W,0x000078F3,0x66666666
W,0x00009653,0x55555555
R,0x0001B5C0,
R,0x0001A44F,
W,0x00002C17,0x44444444
R,0x00002FB3,
W,0x0001B6DE,0x55555555
W,0x0001130F,0x15946378
W,0x0001A528,0x66666666
W,0x00006FED,0x44444444
R,0x000091F2,
W,0x00018CF0,0x11111111
R,0x000014B3,
W,0x000013B3,0x687b890a
W,0x00011C74,0x12345678
R,0x0000C27E,
R,0x00015472,
W,0x00008121,0x15946378
W,0x0000A5FB,0x99999999
R,0x00011C2C,
W,0x0001DA37,0x687b890a
W,0x00010A59,0x33333333
R,0x0001E74F,
R,0x0000D731,
W,0x0001CE6C,0xf809b234
R,0x0000ECB7,
R,0x00002CB5,
R,0x00012342,
W,0x0000EE6D,0x79824691
W,0x00008072,0x88888888
R,0x00014268,
W,0x00004EAC,0x55555555
W,0x0000C5B1,0x22222222
W,0x0001D77F,0x88888888
R,0x000105EA,
W,0x00017C44,0x66666666
R,0x0001A3E5,
R,0x00010D26,
R,0x0001D908,
W,0x00016805,0x16420982
W,0x0001B184,0x99999999
W,0x00000135,0x55555555
R,0x000101F8,
R,0x00004C6D,
R,0x00013C5E,
W,0x000105A5,0x66666666
R,0x00008091,
R,0x00004FD8,
W,0x0001C364,0x16420982
R,0x00009118,
W,0x0001747F,0x22222222
W,0x00019F8D,0x12345678
R,0x0001AB74,
W,0x0000AD61,0x66666666
R,0x00002F63,
R,0x0001212B,
R,0x00017F15,
W,0x0000DB14,0x88888888
W,0x0001AF1E,0x44444444
R,0x00005C37,
W,0x000096FE,0x22222222
W,0x0001A6CE,0x687b890a
W,0x0000BDC5,0x66666666
R,0x0000C328,
W,0x000071F5,0x15946378
W,0x0001715C,0x66666666
W,0x0000ED3D,0x16420982
W,0x00017A3C,0x44444444
W,0x0001A5B6,0x16420982
W,0x000067BF,0x55555555
R,0x0000BF7D,
R,0x00011DFC,
W,0x0000A53D,0x79824691
R,0x00014A16,
R,0x00013209,
W,0x00016BA9,0xf809b234
W,0x00010BD5,0x79824691
R,0x00011E35,
W,0x0000C8ED,0x16420982
W,0x0001FA3B,0x79824691
W,0x0000A5FA,0x15946378
R,0x0001DA16,
W,0x00010735,0x687b890a
W,0x0000B885,0x77777777
R,0x00007BB9,
R,0x0000E900,
W,0x00011DF6,0x33333333
W,0x00012D58,0x79824691
W,0x0001B6EE,0x66666666
R,0x00019334,
R,0x00015CF7,
W,0x00013921,0xf809b234
R,0x0001DCB9,
W,0x0001365D,0x66666666
R,0x0001F549,
W,0x0000B300,0xf809b234
R,0x0001D7CB,
W,0x00006B0D,0x33333333
W,0x00019DE3,0x55555555
R,0x0001BCEF,
W,0x00002702,0x88888888
W,0x00017275,0x88888888
W,0x0001E9FE,0xf809b234
R,0x000073AE,
W,0x00015CCB,0x66666666
W,0x000017DF,0x16420982
W,0x00008976,0x55555555
R,0x000143DE,
R,0x0001EB62,
R,0x0001720B,
W,0x000125E0,0x66666666
R,0x000093A6,
R,0x00014F74,
R,0x00011152,
R,0x0001B7D3,
R,0x00014FBE,
W,0x0000446D,0x55555555
W,0x0001589B,0x44444444
R,0x00007CDF,
R,0x0000DAD2,
W,0x0000DCE3,0xf809b234
R,0x0000EFC3,
W,0x0001682E,0x88888888
W,0x0001F68B,0x99999999
W,0x00010726,0x33333333
R,0x0001C513,
W,0x0001A87A,0x33333333
W,0x000044CA,0x11111111
W,0x0000FA58,0x687b890a
R,0x000068FD,
R,0x0000E9D6,
R,0x0001F6C0,
W,0x0000BE0A,0x12345678
R,0x0000EB4C,
R,0x00007DFF,
R,0x0000E230,
R,0x0000EA8D,
W,0x00014B1A,0x11111111
W,0x00012E61,0x33333333
R,0x0000932D,
R,0x0001FBF9,
R,0x00001369,
R,0x00019638,
W,0x0000133B,0x33333333
W,0x00009381,0x15946378
R,0x000000CF,
W,0x00019496,0x66666666
R,0x0000713C,
R,0x00003CBB,
W,0x0001593E,0x99999999
W,0x00001382,0x687b890a
W,0x0000DF96,0x33333333
W,0x0000522B,0x22222222
W,0x0000FF6C,0x99999999
R,0x00019E81,
W,0x000068AB,0x687b890a
W,0x0000E321,0xf809b234
R,0x00004E9A,
W,0x0001097D,0x99999999
R,0x00016C9D,
W,0x000039E6,0x16420982
R,0x00017213,
R,0x00002C28,
W,0x0000525E,0x687b890a
R,0x00017DD5,
R,0x0001FC7D,
R,0x00011682,
W,0x0000FFD1,0x22222222
W,0x0001FDAA,0x44444444
R,0x00009223,
R,0x00016913,
R,0x00008CAE,
W,0x0000895C,0x77777777
W,0x00012BBE,0xf809b234
W,0x00003E5F,0x55555555
R,0x0001EA8E,
R,0x00011CAC,
W,0x0001207B,0xf809b234
W,0x00016E26,0x77777777
W,0x0000219B,0x15946378
R,0x000119AF,
W,0x000083FC,0x79824691
R,0x00004DE1,
W,0x0000973A,0x99999999
R,0x000182E3,
R,0x0001AC7A,
W,0x00013ED9,0x16420982
R,0x0000A471,
R,0x00017A6B,
W,0x0001DA5A,0x33333333
R,0x0001F68A,
W,0x00011FF8,0x77777777
R,0x00004351,
W,0x0001ED11,0x79824691
R,0x0000156B,
W,0x0000F735,0x11111111
W,0x0000CD73,0x15946378
W,0x000115A7,0x99999999
W,0x0001D838,0x79824691
W,0x0000289A,0xf809b234
R,0x0001AA44,
R,0x000014C0,
R,0x00008F7D,
R,0x00018A55,
R,0x0001A9CC,
R,0x00017913,
R,0x00002118,
R,0x00009A4E,
W,0x0000739C,0x16420982
W,0x00002D4A,0x77777777
W,0x0001757B,0x11111111
W,0x00014D8A,0x55555555
R,0x00003959,
W,0x00014A6F,0x44444444
W,0x00005DF0,0x44444444
W,0x00005ED3,0x88888888
R,0x00001422,
R,0x0001370B,
W,0x00000B8C,0x33333333
W,0x00012099,0x16420982
W,0x0000B6F8,0x55555555
W,0x00000454,0x15946378
R,0x0001BFE6,
W,0x00008FBF,0x12345678
W,0x00005884,0x11111111
R,0x00006296,
R,0x0001CEDE,
W,0x0000395D,0x79824691
R,0x000011BF,
R,0x00019A71,
R,0x00017259,
R,0x000197F6,
R,0x00011AFC,
R,0x00008272,
W,0x0000FE74,0x55555555
W,0x00009569,0x687b890a
W,0x00008C42,0x11111111
W,0x0001CBA0,0x687b890a
W,0x000193EA,0x79824691
R,0x00018D2D,
R,0x00013A37,
W,0x0000C2AA,0x88888888
W,0x0000D5ED,0x22222222
R,0x00002555,
W,0x0001867B,0x16420982
W,0x0000728E,0x16420982
W,0x0001EB55,0x33333333
W,0x00015D61,0x79824691
W,0x00006F0C,0x66666666
R,0x00001F12,
R,0x00011692,
R,0x00008CE3,
R,0x0000A6AC,
R,0x0001D6D0,
R,0x000117CE,
R,0x000029E4,
W,0x0000414E,0x55555555
R,0x00013C8C,
W,0x000054C7,0x22222222
R,0x0000BD92,
R,0x0001D6BB,
W,0x000129C3,0x11111111
W,0x0001C7CD,0x99999999
W,0x0000BE79,0x99999999
W,0x0001FE0E,0x66666666
R,0x0001ED3A,
R,0x000120A8,
W,0x000112A2,0x99999999
R,0x00006E82,
R,0x00006B93,
W,0x0001DF4C,0x66666666
R,0x0000933B,
R,0x00011031,
W,0x000195F9,0x12345678
R,0x00005B75,
R,0x00018614,
W,0x0001C7E8,0x55555555
R,0x00004C5E,
W,0x0000F085,0x33333333
W,0x000084A8,0x15946378
W,0x00014782,0x44444444
W,0x0000D141,0x99999999
R,0x0001C99A,
R,0x00005218,
W,0x0000787A,0x66666666
R,0x00009ECF,
R,0x000034B3,
R,0x00005B56,
R,0x0001BAC5,
R,0x0000C128,
W,0x000183AD,0x11111111
W,0x00010213,0x66666666
R,0x00012D4B,
W,0x00013F97,0x99999999
W,0x0000C71C,0x88888888
R,0x00000A64,
W,0x00006E85,0x44444444
W,0x00015D02,0x15946378
W,0x0001DC53,0x33333333
